maintenance_task_id,brand,model,variant,year_from,year_to,market,canonical_task_code,task_name_original,task_name_en,task_name_tr,component_group,action,first_due_km,repeat_every_km,first_due_months,repeat_every_months,due_km_min,due_km_max,condition,is_periodic,is_safety_critical,usage_condition,inferred_pattern,source_id,source_page,source_table,evidence,confidence,notes
MT_TVS_APACHE200_22,TVS,Apache RTR 200 4V,Apache RTR 200 4V FI,UNKNOWN,UNKNOWN,IN,GENERAL_INSPECTION,Stand pivot / bulbs / EVAP / fuel tank,Stand pivot lube + lights + EVAP + fuel-tank check,Sehpa yaglama + aydinlatma + EVAP + depo kontrol,GENERAL_INSPECTION,LUBRICATE,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_APACHE200_OM,82-84,PERIODIC MAINTENANCE SCHEDULE,"""Centre / side stand pivot  L L L -"" / ""All bulbs, horn and switches  I I I -"" / ""Evaporative emission control system  I I I -"" / ""Fuel tank assembly  I & C  I & C  I & C""",HIGH,
MT_CFMOTO_650NK_01,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,ENGINE_OIL,Aceite del motor y filtro de aceite - Sustituir,Engine oil change,Motor yagi degisimi,ENGINE_OIL,REPLACE,1000,5000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,103,Tabla de mantenimiento periodico,"""Aceite del motor y filtro de aceite  -  5.000  Sustituir"" ; break-in table p100: ""Aceite del motor y filtro de aceite  -  1.000  Sustituir""",HIGH,
MT_CFMOTO_650NK_02,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,ENGINE_OIL_FILTER,Filtro de aceite - Sustituir / Limpiar,Engine oil filter replacement,Yag filtresi degisimi,ENGINE_OIL_FILTER,REPLACE,1000,5000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,103,Tabla de mantenimiento periodico,"""Aceite del motor y filtro de aceite ... 5.000  Sustituir"" / ""Filtro de aceite  -  5.000  Limpiar""",HIGH,
MT_CFMOTO_650NK_03,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,CLUTCH,Embrague - Inspeccionar,Clutch inspection,Debriyaj kontrolu,CLUTCH,INSPECT,1000,5000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,103,Tabla de mantenimiento periodico,"""Embrague  -  5.000  Inspeccionar""",HIGH,
MT_CFMOTO_650NK_04,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,COOLANT,Liquido refrigerante - Sustituir,Coolant change,Sogutma sivisi degisimi,COOLANT,DRAIN_REPLACE,UNKNOWN,30000,UNKNOWN,24,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,103,Tabla de mantenimiento periodico,"""Liquido refrigerante  24 meses  30.000  Sustituir""",HIGH,
MT_CFMOTO_650NK_05,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,THROTTLE,Valvula de mariposa - Limpiar,Throttle body cleaning,Gaz kelebegi govdesi temizligi,THROTTLE,CLEAN,5000,5000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,103,Tabla de mantenimiento periodico,"""Valvula de mariposa  -  5.000  Limpiar"" ; ""Sistema de aceleracion  -  10.000  Inspeccionar""",HIGH,
MT_CFMOTO_650NK_06,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,AIR_FILTER,Elemento de filtro de aire - Inspeccionar / Sustituir,Air filter inspect (10000) & replace (20000),Hava filtresi kontrol/degisim,AIR_FILTER,INSPECT,10000,10000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Severe-use item: halve the interval.,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,103,Tabla de mantenimiento periodico,"""Elemento de filtro de aire  -  10.000  Inspeccionar / 24 meses  20.000  Sustituir""",HIGH,
MT_CFMOTO_650NK_07,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,AIR_FILTER,Elemento de filtro de aire - Sustituir,Air filter element replacement,Hava filtresi degisimi,AIR_FILTER,REPLACE,20000,20000,UNKNOWN,24,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,103,Tabla de mantenimiento periodico,"""Elemento de filtro de aire  24 meses  20.000  Sustituir""",HIGH,
MT_CFMOTO_650NK_08,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,SPARK_PLUG,Bujia - Inspeccionar / Sustituir,Spark plug inspect (5000) & replace (10000),Buji kontrol/degisim,SPARK_PLUG,INSPECT,5000,5000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,103,Tabla de mantenimiento periodico,"""Bujia  -  5.000  Inspeccionar / 24 meses  10.000  Sustituir""",HIGH,
MT_CFMOTO_650NK_09,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,SPARK_PLUG,Bujia - Sustituir,Spark plug replacement,Buji degisimi,SPARK_PLUG,REPLACE,10000,10000,UNKNOWN,24,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,103,Tabla de mantenimiento periodico,"""Bujia  24 meses  10.000  Sustituir""",HIGH,
MT_CFMOTO_650NK_10,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,VALVE_CLEARANCE,Holgura de valvula - Inspeccionar,Valve clearance inspection,Supap boslugu kontrolu,VALVE_CLEARANCE,INSPECT,40000,40000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,103,Tabla de mantenimiento periodico,"""Holgura de valvula  -  40.000  Inspeccionar""",HIGH,
MT_CFMOTO_650NK_11,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,BATTERY,Bateria - Inspeccionar,Battery inspection,Aku kontrolu,BATTERY,INSPECT,5000,5000,UNKNOWN,6,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,104,Tabla de mantenimiento periodico,"""Bateria  6 meses  5.000  Inspeccionar"" ; ""Fusibles o interruptores automaticos  6 meses  5.000  Inspeccionar""",HIGH,
MT_CFMOTO_650NK_12,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,TYRES,Estado / presion de los neumaticos - Inspeccionar,Tyre condition & pressure inspection,Lastik durum ve basinc kontrolu,TYRES,INSPECT,10000,10000,UNKNOWN,12,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,104,Tabla de mantenimiento periodico,"""Estado de los neumaticos  12 meses  10.000  Inspeccionar"" / ""Presion de los neumaticos  12 meses  10.000""",HIGH,
MT_CFMOTO_650NK_13,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,WHEEL_BEARINGS,Rodamientos de las ruedas - Inspeccionar,Wheel bearing inspection,Tekerlek rulmani kontrolu,WHEEL_BEARINGS,INSPECT,10000,10000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,104,Tabla de mantenimiento periodico,"""Rodamientos de las ruedas  -  10.000 ... -  30.000""",MEDIUM,
MT_CFMOTO_650NK_14,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,FRONT_BRAKE,Equipo de frenos delantero y trasero - Inspeccionar,Front & rear brake inspection,On ve arka fren kontrolu,BRAKE_SYSTEM,INSPECT,10000,10000,UNKNOWN,12,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,105,Tabla de mantenimiento periodico,"""Equipo de frenos delantero y trasero  12 meses  10.000  Inspeccionar"" / ""Discos de freno  12 meses  10.000""",HIGH,
MT_CFMOTO_650NK_15,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,BRAKE_PADS,Pastillas de freno - Inspeccionar,Brake pad inspection,Fren balata kontrolu,BRAKE_PADS,INSPECT,10000,10000,UNKNOWN,12,UNKNOWN,UNKNOWN,Severe-use item: halve the interval.,1,1,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,105,Tabla de mantenimiento periodico,""">> Pastillas de freno  12 meses  10.000  Inspeccionar""",HIGH,
MT_CFMOTO_650NK_16,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,BRAKE_FLUID,Nivel de liquido de frenos - Inspeccionar,Brake fluid level inspection,Fren hidroligi seviye kontrolu,BRAKE_FLUID,INSPECT,10000,10000,UNKNOWN,12,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,105,Tabla de mantenimiento periodico,"""Nivel de liquido de frenos  12 meses  10.000  Inspeccionar""",HIGH,
MT_CFMOTO_650NK_17,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,BRAKE_FLUID,Liquido de frenos - Sustituir,Brake fluid change,Fren hidroligi degisimi,BRAKE_FLUID,DRAIN_REPLACE,UNKNOWN,UNKNOWN,UNKNOWN,24,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,105,Tabla de mantenimiento periodico,"""Liquido de frenos  24 meses  -  -  Sustituir""",HIGH,
MT_CFMOTO_650NK_18,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,FRONT_BRAKE,Mangueras de freno - Comprobar danos y estanqueidad,Brake hose inspection,Fren hortumu kontrolu,BRAKE_HOSE,INSPECT,10000,10000,UNKNOWN,12,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,105,Tabla de mantenimiento periodico,"""Mangueras de freno  12 meses  10.000  Comprobar si hay algun tipo de dano y la estanqueidad""",HIGH,
MT_CFMOTO_650NK_19,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,SUSPENSION,Sistema de suspension - Inspeccionar,Suspension inspection,Suspansiyon kontrolu,SUSPENSION,INSPECT,5000,5000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,106,Tabla de mantenimiento periodico,"""Sistema de suspension  -  5.000  Inspeccionar"" ; ""Amortiguador trasero y horquillas delanteras  12 meses  10.000  Comprobar si hay fugas""",HIGH,
MT_CFMOTO_650NK_20,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,COOLANT,Nivel de liquido refrigerante - Inspeccionar,Coolant level inspection,Sogutma sivisi seviye kontrolu,COOLANT,INSPECT,10000,10000,UNKNOWN,12,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,106,Tabla de mantenimiento periodico,"""Nivel de liquido refrigerante  12 meses  10.000  Inspeccionar"" ; ""Funcionamiento del ventilador del radiador  12 meses  10.000""",HIGH,
MT_CFMOTO_650NK_21,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,STEERING,Rodamientos de direccion - Inspeccionar,Steering bearing inspection,Direksiyon rulmani kontrolu,STEERING,INSPECT,10000,10000,UNKNOWN,12,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,107,Tabla de mantenimiento periodico,"""Rodamientos de direccion  12 meses  10.000  Inspeccionar""",HIGH,
MT_CFMOTO_650NK_22,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,DRIVE_CHAIN,"Cadena, corona y pinon - Inspeccionar","Chain, sprockets inspection","Zincir, disli kontrolu",DRIVE_CHAIN,INSPECT,1000,10000,UNKNOWN,12,UNKNOWN,UNKNOWN,Severe-use item: halve the interval.,1,1,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,107,Tabla de mantenimiento periodico,""">> Cadena, corona y pinon  12 meses  10.000  Inspeccionar"" ; break-in p100: ""Cadena de transmision y pinones  1.000  Inspeccionar/ajustar""",HIGH,
MT_CFMOTO_650NK_23,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,FASTENERS,Pernos y tuercas - Comprobar apriete,Bolts & nuts torque check,Civata ve somun tork kontrolu,FASTENERS,TIGHTEN,10000,10000,UNKNOWN,12,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,108,Tabla de mantenimiento periodico,"""Pernos y tuercas  12 meses  10.000  Comprobar que esten bien apretados""",HIGH,
MT_CFMOTO_650NK_24,CFMOTO,650NK,CF650-7F,2024,UNKNOWN,EU,GENERAL_INSPECTION,Piezas moviles / Conector de diagnostico / Tubos y mangueras,Moving-parts lube + diagnostics + hose check,Hareketli parca yaglama + diyagnostik + hortum kontrol,GENERAL_INSPECTION,LUBRICATE,10000,10000,UNKNOWN,12,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_CFMOTO_650NK_OM_EU,108,Tabla de mantenimiento periodico,"""Piezas moviles  12 meses  10.000  Lubricar y comprobar su flexibilidad"" ; ""Conector de diagnostico  12 meses  10.000  Leer con PDA"" ; ""Tubos, conductos, mangueras y manguitos  12 meses  10.000  Comprobar su estanqueidad""",HIGH,
MT_TVS_JUPITER125_01,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,ENGINE_OIL,Engine oil / Oil filter (strainer) - Replace,Engine oil change,Motor yagi degisimi,ENGINE_OIL,REPLACE,750,6000,UNKNOWN,6,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,72,PERIODIC MAINTENANCE SCHEDULE,"""Engine oil / Oil filter (strainer)  Replace or Inspect and top-up  - R/C R/C R/C R/C  Clean strainer""",HIGH,
MT_TVS_JUPITER125_02,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,FINAL_DRIVE,Transmission oil - Replace every 24000 km,Transmission (gear) oil change,Sanzman yagi degisimi,FINAL_DRIVE,REPLACE,UNKNOWN,24000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,72,PERIODIC MAINTENANCE SCHEDULE,"""Transmission oil  Replace or Inspect and top-up ... Replace every 24000 km"" (120 ml TVS TRU4 SKUUTA)",HIGH,
MT_TVS_JUPITER125_03,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,SPARK_PLUG,Spark plug - Replace every 12000 km,Spark plug replacement,Buji degisimi,SPARK_PLUG,REPLACE,12000,12000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,72,PERIODIC MAINTENANCE SCHEDULE,"""Spark plug  Inspect and clean or Replace  - I - R - ... Replace every 12000 km""; p80: ""Replace spark plug every 12000 km""",HIGH,
MT_TVS_JUPITER125_04,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,AIR_FILTER,Air cleaner element - Replace every 12000 km,Air cleaner element replacement,Hava filtresi degisimi,AIR_FILTER,REPLACE,12000,12000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,72,PERIODIC MAINTENANCE SCHEDULE,"""Air cleaner element  Replace  - - - R - ... Replace every 12000 km""",HIGH,
MT_TVS_JUPITER125_05,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,VALVE_CLEARANCE,Tappet clearance - Inspect and adjust,Tappet (valve) clearance inspect & adjust,Supap boslugu kontrol/ayar,VALVE_CLEARANCE,ADJUST,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,72,PERIODIC MAINTENANCE SCHEDULE,"""Tappet clearance  Inspect and adjust  - I  I&A  I&A  I&A""",HIGH,
MT_TVS_JUPITER125_06,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,FINAL_DRIVE,"Drive belt, CVT rollers and clutch shoe - Replace every 24000 km",Drive belt / CVT rollers / clutch shoe replacement,V-kayis / CVT ruleman / debriyaj papucu degisimi,VBELT,REPLACE,UNKNOWN,24000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,72,PERIODIC MAINTENANCE SCHEDULE,"""Drive belt, CVT rollers and clutch shoe  Replace ... Replace every 24000 km""",HIGH,
MT_TVS_JUPITER125_07,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,FINAL_DRIVE,"Cover variator - Inspect, clean and lubricate",Variator cover inspect/clean/lube,Varyator kapagi kontrol/temizlik/yaglama,VBELT_CASE,CLEAN,12000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,72,PERIODIC MAINTENANCE SCHEDULE,"""Cover variator  Inspect, clean and lubricate  - - I,C&L  I,C&L  I,C&L""",MEDIUM,
MT_TVS_JUPITER125_08,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,THROTTLE,"Throttle cable / grip - Inspect, clean, lubricate and adjust",Throttle cable & grip service,Gaz kablosu ve elcigi servisi,THROTTLE,ADJUST,12000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,72,PERIODIC MAINTENANCE SCHEDULE,"""Throttle cable / grip  Inspect, clean, lubricate and adjust  - - I,C,L&A ...""",HIGH,
MT_TVS_JUPITER125_09,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,FASTENERS,All fasteners - Inspect and tighten,All fasteners inspect & tighten,Tum baglanti elemanlari kontrol/sikma,FASTENERS,TIGHTEN,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,72,PERIODIC MAINTENANCE SCHEDULE,"""All fasteners  Inspect and tighten  - I I I I""",HIGH,
MT_TVS_JUPITER125_10,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,STEERING,"Steering smooth operation / play - Inspect, adjust and lubricate",Steering inspect/adjust/lubricate,Direksiyon kontrol/ayar/yaglama,STEERING,INSPECT,12000,12000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,72,PERIODIC MAINTENANCE SCHEDULE,"""Steering smooth operation / play  Inspect, adjust and lubricate  - - - I&A -"" (~ every 12000 km)",MEDIUM,
MT_TVS_JUPITER125_11,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,SUSPENSION,Front and rear suspension - Inspect,Front & rear suspension inspection,On/arka suspansiyon kontrolu,SUSPENSION,INSPECT,6000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,72,PERIODIC MAINTENANCE SCHEDULE,"""Front and rear suspension  Inspect for proper functioning  - - I I I""",HIGH,
MT_TVS_JUPITER125_12,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,BRAKE_PADS,"Brake effectiveness / play - Inspect, adjust & lubricate",Brake effectiveness & play inspect/adjust,Fren etkinligi ve bosluk kontrol/ayar,BRAKE_SYSTEM,INSPECT,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_JUPITER125_OM,73,PERIODIC MAINTENANCE SCHEDULE,"""Brake effectiveness / play  Inspect, adjust & lubricate at cable ends  I  I,L&A  I,L&A  I,L&A  I,L&A""",HIGH,
MT_TVS_JUPITER125_13,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,BRAKE_FLUID,Brake fluid# - Replace at 21000 km or 2 years,Brake fluid replacement,Fren hidroligi degisimi,BRAKE_FLUID,DRAIN_REPLACE,UNKNOWN,21000,UNKNOWN,24,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_JUPITER125_OM,73,PERIODIC MAINTENANCE SCHEDULE,"""Brake fluid#  Replace or Inspect and top-up ... Replace at 21000 km or 2 years whichever occurs earlier"" (disc version)",HIGH,
MT_TVS_JUPITER125_14,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,BRAKE_FLUID,Master cylinder cups# - Replace at 18000 km,Brake master cylinder cups replacement,Fren merkezi keceleri degisimi,BRAKE_FLUID,REPLACE,UNKNOWN,18000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_JUPITER125_OM,73,PERIODIC MAINTENANCE SCHEDULE,"""Master cylinder cups#  Replace ... Replace at 18000 km""",HIGH,
MT_TVS_JUPITER125_15,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,TYRES,Wheels / Tires - Inspect,Wheels & tyres inspection,Tekerlek ve lastik kontrolu,TYRES,INSPECT,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_TVS_JUPITER125_OM,73,PERIODIC MAINTENANCE SCHEDULE,"""Wheels / Tires  Inspect  I - I I I  Set tyre pressure if required""",HIGH,
MT_TVS_JUPITER125_16,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,BATTERY,Battery Voltage - Inspect,Battery voltage inspection,Aku voltaj kontrolu,BATTERY,INSPECT,12000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,73,PERIODIC MAINTENANCE SCHEDULE,"""Battery Voltage (recharge if required)  Inspect  - - I I I""",HIGH,
MT_TVS_JUPITER125_17,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,LIGHTS,"All bulbs, horn and switches / Head lamp beam","Lights, horn, switches & headlamp aim",Aydinlatma/korna/anahtar ve far ayari,LIGHTS,INSPECT,750,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,73,PERIODIC MAINTENANCE SCHEDULE,"""All bulbs, horn and switches working  Inspect  - - I I I"" / ""Head lamp beam (focus)  Inspect and adjust  I - I I I""",HIGH,
MT_TVS_JUPITER125_18,TVS,Jupiter 125,Jupiter 125 BS VI,UNKNOWN,UNKNOWN,IN,FUEL_SYSTEM,Evaporative emission control system - Every 18000 km,Evaporative emission control inspection,Buharlasma emisyon kontrolu,FUEL_SYSTEM,INSPECT,18000,18000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_TVS_JUPITER125_OM,72,PERIODIC MAINTENANCE SCHEDULE,"""Evaporative emission control system  Inspect ... Every 18000 km""",HIGH,
MT_HONDA_SH125I_01,Honda,SH125i,JF95,2020,UNKNOWN,EU,ENGINE_OIL,Engine Oil (OIL CHANGE indicator),Engine oil change,Motor yagi degisimi,ENGINE_OIL,REPLACE,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_HONDA_SH125I_OM_UK21,30,Maintenance Schedule,"""The OIL CHANGE indicator is appeared for the first time when the running distance reaches 1,000 km ... every 6,000 km after the first indication was reset.""",HIGH,
MT_HONDA_SH125I_02,Honda,SH125i,JF95,2020,UNKNOWN,EU,GENERAL_INSPECTION,Periodic maintenance (Maintenance indicator),Scheduled periodic service,Periyodik servis,GENERAL_INSPECTION,SERVICE,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_HONDA_SH125I_OM_UK21,31,Maintenance Schedule,"""The maintenance indicator is appeared for the first time when the running distance reaches 1,000 km ... every 6,000 km after first indication was reset.""",HIGH,
MT_HONDA_SH125I_03,Honda,SH125i,JF95,2020,UNKNOWN,EU,COOLANT,Radiator Coolant *4,Radiator coolant replacement,Radyator sogutma sivisi degisimi,COOLANT,DRAIN_REPLACE,UNKNOWN,UNKNOWN,UNKNOWN,36,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_HONDA_SH125I_OM_UK21,77,Maintenance Schedule,"""Radiator Coolant *4 ... 3 Years""",HIGH,
MT_HONDA_SH125I_04,Honda,SH125i,JF95,2020,UNKNOWN,EU,FINAL_DRIVE,Final Drive Oil *4,Final drive (gear) oil replacement,Nihai tahrik yagi degisimi,FINAL_DRIVE,REPLACE,UNKNOWN,UNKNOWN,UNKNOWN,24,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_HONDA_SH125I_OM_UK21,78,Maintenance Schedule,"""Final Drive Oil *4 ... 2 Years""",HIGH,
MT_HONDA_SH125I_05,Honda,SH125i,JF95,2020,UNKNOWN,EU,BRAKE_FLUID,Brake Fluid *4,Brake fluid replacement,Fren hidroligi degisimi,BRAKE_FLUID,DRAIN_REPLACE,UNKNOWN,UNKNOWN,UNKNOWN,24,UNKNOWN,UNKNOWN,,1,1,NORMAL,false,SRC_HONDA_SH125I_OM_UK21,78,Maintenance Schedule,"""Brake Fluid *4 ... 2 Years""",HIGH,
MT_HONDA_SH125I_06,Honda,SH125i,JF95,2020,UNKNOWN,EU,AIR_FILTER,Air Cleaner *2,Air cleaner service - dusty/wet conditions,Hava filtresi - tozlu/islak kosul,AIR_FILTER,CLEAN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,0,0,DUSTY,false,SRC_HONDA_SH125I_OM_UK21,78,Maintenance Schedule,"""*2 : Service more frequently when riding in unusually wet or dusty areas.""",HIGH,Base km interval not machine-readable (graphic marks).
MT_HONDA_SH125I_07,Honda,SH125i,JF95,2020,UNKNOWN,EU,GENERAL_INSPECTION,Maintenance Schedule item list,Scheduled service (item list only),Periyodik servis (kalem listesi),GENERAL_INSPECTION,SERVICE,1000,6000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1,0,NORMAL,true,SRC_HONDA_SH125I_OM_UK21,77-78,Maintenance Schedule,"Schedule items: Fuel Line, Throttle Operation, Air Cleaner, Crankcase Breather, Spark Plug, Valve Clearance, Engine Oil, Oil Strainer Screen, Idle Speed, Cooling System, EVAP, Drive Belt, Battery, Brake Pads, Brake System, Headlight Aim, Lights/Horn, Clutch Shoes, Side Stand, Suspension, Fasteners, Wheels/Tyres, Steering Head Bearings. Per-km marks not machine-readable.",LOW,Placeholder capturing the scheduled item set; individual km intervals are a research gap.
MT_KYMCO_XTOWN250_01,KYMCO,X-Town CT 250,X-TOWN CT250,2018,UNKNOWN,EU,ENGINE_OIL,ENGINE OIL - Replace,Engine oil change,Motor yagi degisimi,ENGINE_OIL,REPLACE,1000,5000,UNKNOWN,6,UNKNOWN,UNKNOWN,,1,0,NORMAL,false,SRC_KYMCO_XTOWN250_OM,31,Maintenance schedule chart (X-TOWN CT250/300),"NOTE 5: ""Replace every 5000km (3000mi) or every 6 months. Replacement requires mechanical skill."" (Engine oil / Engine oil filter)",HIGH,Engine oil SAE 5W-50 API SL+; exchange capacity 0.9 L (CT250).
