usage_profile_id,motorcycle_id,customer_id,workshop_id,usage_type,annual_km_baseline,annual_km_basis,city_ratio,highway_ratio,offroad_ratio,track_ratio,avg_ride_days_per_week,daily_active_probability,avg_km_per_active_day,weekday_multiplier,weekend_multiplier,riding_intensity,seasonality_strength,winter_usage_factor,weather_sensitivity,storage_condition,load_severity_factor,climate_zone,profile_start_date,profile_end_date,data_origin,generator_version,random_seed,profile_rule_version,notes
UP007962,MC007962,C005584,WS0001,COMMUTER,5311,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5256,0.4437,0.0197,0.011,2.8,0.324,49.9,0.626,1.447,LOW,0.536,0.388,0.735,COVERED_PARKING,1.008,TEMPERATE_HUMID,2022-10-15,,SYNTHETIC,1.2.0,42,1.2.0,
UP007963,MC007963,C005585,WS0008,TRACK,4089,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5271,0.4341,0.0188,0.02,1.26,0.155,79.3,0.309,2.114,LOW,0.383,0.619,0.682,STREET,1.167,SEMI_ARID_HOT,2024-04-12,,SYNTHETIC,1.2.0,42,1.2.0,
UP007964,MC007964,C005586,WS0007,TOURING,12134,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7832,0.2084,0.0084,0.0,5.91,0.808,42.7,1.344,0.564,MEDIUM,0.114,0.832,0.458,STREET,1.127,MEDITERRANEAN_HOT,2021-03-30,,SYNTHETIC,1.2.0,42,1.2.0,
UP007965,MC007965,C005587,WS0009,COMMUTER,6348,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7571,0.2309,0.012,0.0,4.63,0.605,29.0,1.247,0.59,LOW,0.234,0.598,0.357,COVERED_PARKING,1.05,HUMID_RAINY,2022-08-02,,SYNTHETIC,1.2.0,42,1.2.0,
UP007966,MC007966,C005587,WS0009,COMMUTER,10408,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7537,0.2351,0.0112,0.0,4.86,0.627,47.6,1.22,0.563,MEDIUM,0.268,0.601,0.459,COVERED_PARKING,1.062,HUMID_RAINY,2022-07-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP007967,MC007967,C005588,WS0002,COMMUTER,17057,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7503,0.2403,0.0094,0.0,4.74,0.62,78.1,1.248,0.586,HIGH,0.231,0.528,0.386,COVERED_PARKING,0.995,CONTINENTAL_DRY,2024-08-15,,SYNTHETIC,1.2.0,42,1.2.0,
UP007968,MC007968,C005588,WS0002,TOURING,5212,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5071,0.4596,0.0218,0.0115,2.59,0.296,55.5,0.64,1.668,LOW,0.565,0.302,0.776,GARAGE,1.12,CONTINENTAL_DRY,2024-08-20,,SYNTHETIC,1.2.0,42,1.2.0,
UP007969,MC007969,C005589,WS0008,COMMUTER,6723,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4729,0.4976,0.0204,0.0091,2.42,0.283,63.8,0.664,1.642,LOW,0.508,0.434,0.784,GARAGE,0.981,SEMI_ARID_HOT,2022-01-18,,SYNTHETIC,1.2.0,42,1.2.0,
UP007970,MC007970,C005590,WS0002,WEEKEND,4781,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5008,0.46,0.0216,0.0176,1.85,0.225,66.8,0.311,2.262,LOW,0.411,0.434,0.698,STREET,0.988,CONTINENTAL_DRY,2024-12-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP007971,MC007971,C005591,WS0008,WEEKEND,13541,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7787,0.2113,0.01,0.0,5.65,0.751,50.7,1.238,0.509,MEDIUM,0.191,0.779,0.386,STREET,0.888,SEMI_ARID_HOT,2022-03-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP007972,MC007972,C005592,WS0008,COMMUTER,6301,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5096,0.4515,0.0196,0.0193,1.93,0.238,78.3,0.281,2.196,LOW,0.385,0.534,0.652,COVERED_PARKING,0.991,SEMI_ARID_HOT,2021-10-23,,SYNTHETIC,1.2.0,42,1.2.0,
UP007973,MC007973,C005593,WS0009,COMMUTER,6219,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4641,0.5033,0.0212,0.0114,1.63,0.183,91.3,0.589,1.613,LOW,0.604,0.351,0.759,GARAGE,1.028,HUMID_RAINY,2024-02-28,,SYNTHETIC,1.2.0,42,1.2.0,
UP007974,MC007974,C005594,WS0007,COURIER,28675,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9454,0.0494,0.0052,0.0,4.83,0.66,132.0,1.017,0.966,HIGH,0.116,0.976,0.133,STREET,1.045,MEDITERRANEAN_HOT,2025-05-29,,SYNTHETIC,1.2.0,42,1.2.0,
UP007975,MC007975,C005595,WS0007,COMMUTER,13584,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.77,0.2218,0.0082,0.0,5.79,0.784,49.6,1.326,0.528,MEDIUM,0.14,0.896,0.431,COVERED_PARKING,1.045,MEDITERRANEAN_HOT,2022-06-16,,SYNTHETIC,1.2.0,42,1.2.0,
UP007976,MC007976,C005596,WS0008,COMMUTER,5691,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7859,0.2045,0.0096,0.0,5.41,0.721,25.1,1.308,0.572,LOW,0.183,0.714,0.449,COVERED_PARKING,1.065,SEMI_ARID_HOT,2025-09-16,,SYNTHETIC,1.2.0,42,1.2.0,
UP007977,MC007977,C005596,WS0008,WEEKEND,23528,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9317,0.0633,0.005,0.0,6.21,0.836,93.6,1.185,0.946,HIGH,0.155,0.813,0.201,GARAGE,0.939,SEMI_ARID_HOT,2026-01-04,,SYNTHETIC,1.2.0,42,1.2.0,
UP007978,MC007978,C005597,WS0001,TOURING,10731,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7459,0.2432,0.0109,0.0,3.83,0.506,56.8,1.231,0.536,MEDIUM,0.204,0.687,0.421,GARAGE,1.128,TEMPERATE_HUMID,2022-01-05,,SYNTHETIC,1.2.0,42,1.2.0,
UP007979,MC007979,C005597,WS0001,COMMUTER,10626,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7493,0.2408,0.0099,0.0,5.61,0.758,39.0,1.198,0.516,MEDIUM,0.145,0.716,0.438,GARAGE,0.948,TEMPERATE_HUMID,2022-03-15,,SYNTHETIC,1.2.0,42,1.2.0,
UP007980,MC007980,C005598,WS0003,COMMUTER,7467,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4578,0.5017,0.0215,0.019,1.82,0.229,114.9,0.291,2.124,LOW,0.335,0.592,0.661,GARAGE,1.029,MEDITERRANEAN_COASTAL,2021-10-11,2022-09-11,SYNTHETIC,1.2.0,42,1.2.0,
UP007981,MC007981,C005599,WS0002,COMMUTER,11292,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9388,0.0562,0.005,0.0,6.89,0.944,57.1,1.068,0.907,MEDIUM,0.108,0.569,0.171,COVERED_PARKING,0.957,CONTINENTAL_DRY,2026-06-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP007982,MC007982,C005599,WS0002,COMMUTER,1356,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9383,0.0566,0.0051,0.0,5.91,0.805,68.1,1.048,0.928,LOW,0.125,0.561,0.189,STREET,1.048,CONTINENTAL_DRY,2026-07-29,,SYNTHETIC,1.2.0,42,1.2.0,
UP007983,MC007983,C005600,WS0009,WEEKEND,14297,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7648,0.2264,0.0088,0.0,4.65,0.609,67.0,1.156,0.514,HIGH,0.228,0.633,0.348,COVERED_PARKING,0.968,HUMID_RAINY,2022-03-07,,SYNTHETIC,1.2.0,42,1.2.0,
UP007984,MC007984,C005601,WS0007,COMMUTER,1876,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4487,0.5136,0.02,0.0177,2.0,0.252,61.9,0.286,2.074,LOW,0.328,0.68,0.727,COVERED_PARKING,1.057,MEDITERRANEAN_HOT,2026-06-18,,SYNTHETIC,1.2.0,42,1.2.0,
UP007985,MC007985,C005602,WS0006,COMMUTER,8368,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4511,0.5116,0.0194,0.0179,1.62,0.198,124.3,0.311,2.301,MEDIUM,0.402,0.404,0.609,STREET,1.053,CONTINENTAL_DRY,2021-11-03,,SYNTHETIC,1.2.0,42,1.2.0,
UP007986,MC007986,C005603,WS0009,COURIER,22965,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9341,0.0602,0.0057,0.0,6.04,0.812,79.6,1.045,0.956,HIGH,0.159,0.69,0.135,COVERED_PARKING,1.109,HUMID_RAINY,2021-07-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP007987,MC007987,C005604,WS0005,OFFROAD,8681,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.2129,0.2861,0.4831,0.0179,1.36,0.175,147.3,0.484,1.893,MEDIUM,0.279,0.793,0.509,STREET,1.205,MEDITERRANEAN_HOT,2021-02-27,2026-02-23,SYNTHETIC,1.2.0,42,1.2.0,
UP007988,MC007988,C005605,WS0002,COMMUTER,20315,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9422,0.0535,0.0043,0.0,5.72,0.772,80.9,1.106,0.91,HIGH,0.149,0.572,0.251,COVERED_PARKING,1.055,CONTINENTAL_DRY,2024-10-16,,SYNTHETIC,1.2.0,42,1.2.0,
UP007989,MC007989,C005605,WS0002,COMMUTER,27765,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.943,0.0519,0.0051,0.0,5.8,0.769,111.0,1.129,0.868,HIGH,0.195,0.579,0.145,GARAGE,0.965,CONTINENTAL_DRY,2024-10-21,,SYNTHETIC,1.2.0,42,1.2.0,
UP007990,MC007990,C005606,WS0001,SEASONAL,5655,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4673,0.5024,0.0197,0.0106,2.55,0.298,64.2,0.607,1.611,LOW,0.509,0.366,0.824,STREET,0.993,TEMPERATE_HUMID,2025-12-15,,SYNTHETIC,1.2.0,42,1.2.0,
UP007991,MC007991,C005606,WS0001,WEEKEND,2040,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5136,0.446,0.0209,0.0195,2.68,0.335,24.5,0.281,2.221,LOW,0.349,0.547,0.661,COVERED_PARKING,0.998,TEMPERATE_HUMID,2025-12-25,,SYNTHETIC,1.2.0,42,1.2.0,
UP007992,MC007992,C005607,WS0007,COMMUTER,7680,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7404,0.249,0.0106,0.0,5.42,0.741,29.9,1.185,0.51,MEDIUM,0.114,0.884,0.314,COVERED_PARKING,0.947,MEDITERRANEAN_HOT,2022-07-14,,SYNTHETIC,1.2.0,42,1.2.0,
UP007993,MC007993,C005608,WS0008,COMMUTER,6896,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.532,0.4285,0.0191,0.0204,1.24,0.156,156.1,0.296,2.165,LOW,0.33,0.53,0.641,GARAGE,0.926,SEMI_ARID_HOT,2025-04-28,,SYNTHETIC,1.2.0,42,1.2.0,
UP007994,MC007994,C005609,WS0003,COMMUTER,12704,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9373,0.0576,0.0051,0.0,6.42,0.888,47.2,1.135,0.97,MEDIUM,0.08,0.949,0.206,STREET,1.072,MEDITERRANEAN_COASTAL,2022-09-24,2023-08-11,SYNTHETIC,1.2.0,42,1.2.0,
UP007995,MC007995,C005610,WS0008,WEEKEND,12121,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7639,0.2257,0.0104,0.0,5.26,0.712,48.5,1.317,0.543,MEDIUM,0.142,0.702,0.415,GARAGE,0.928,SEMI_ARID_HOT,2022-01-16,,SYNTHETIC,1.2.0,42,1.2.0,
UP007996,MC007996,C005611,WS0007,COMMUTER,4876,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4721,0.4912,0.0174,0.0193,1.36,0.169,82.4,0.295,2.302,LOW,0.358,0.668,0.632,STREET,0.997,MEDITERRANEAN_HOT,2022-01-07,,SYNTHETIC,1.2.0,42,1.2.0,
UP007997,MC007997,C005612,WS0002,COMMUTER,11987,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7266,0.2622,0.0112,0.0,6.25,0.824,41.9,1.207,0.563,MEDIUM,0.211,0.574,0.434,STREET,0.968,CONTINENTAL_DRY,2024-05-12,,SYNTHETIC,1.2.0,42,1.2.0,
UP007998,MC007998,C005613,WS0009,TRACK,5897,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4886,0.4677,0.0228,0.0209,2.52,0.311,59.8,0.322,2.182,LOW,0.377,0.466,0.715,GARAGE,1.148,HUMID_RAINY,2024-11-07,,SYNTHETIC,1.2.0,42,1.2.0,
UP007999,MC007999,C005613,WS0009,WEEKEND,9314,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5215,0.447,0.0217,0.0098,2.41,0.271,107.2,0.647,1.607,MEDIUM,0.602,0.32,0.83,STREET,0.866,HUMID_RAINY,2025-01-02,,SYNTHETIC,1.2.0,42,1.2.0,
UP008000,MC008000,C005614,WS0008,TRACK,24552,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.2527,0.73,0.0173,0.0,3.87,0.497,141.1,0.752,1.391,HIGH,0.281,0.627,0.467,COVERED_PARKING,1.151,SEMI_ARID_HOT,2021-07-16,,SYNTHETIC,1.2.0,42,1.2.0,
UP008001,MC008001,C005614,WS0008,COMMUTER,29039,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7448,0.2456,0.0096,0.0,5.54,0.752,108.1,1.247,0.581,HIGH,0.132,0.738,0.443,COVERED_PARKING,0.933,SEMI_ARID_HOT,2021-08-05,,SYNTHETIC,1.2.0,42,1.2.0,
UP008002,MC008002,C005615,WS0006,COURIER,6741,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7385,0.2518,0.0097,0.0,4.16,0.554,41.5,1.281,0.56,LOW,0.184,0.516,0.365,COVERED_PARKING,1.168,CONTINENTAL_DRY,2026-02-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP008003,MC008003,C005616,WS0007,COMMUTER,17256,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7388,0.2521,0.0091,0.0,5.93,0.788,63.2,1.201,0.531,HIGH,0.189,0.817,0.337,STREET,1.066,MEDITERRANEAN_HOT,2021-04-29,,SYNTHETIC,1.2.0,42,1.2.0,
UP008004,MC008004,C005616,WS0007,SEASONAL,7004,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7663,0.2255,0.0082,0.0,3.96,0.529,36.8,1.236,0.581,LOW,0.178,0.873,0.41,GARAGE,0.902,MEDITERRANEAN_HOT,2021-05-11,,SYNTHETIC,1.2.0,42,1.2.0,
UP008005,MC008005,C005617,WS0002,COURIER,14784,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7471,0.2421,0.0108,0.0,4.98,0.657,62.5,1.174,0.506,HIGH,0.209,0.508,0.309,COVERED_PARKING,1.074,CONTINENTAL_DRY,2021-04-02,,SYNTHETIC,1.2.0,42,1.2.0,
UP008006,MC008006,C005618,WS0006,COMMUTER,7310,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.447,0.5157,0.0181,0.0192,1.91,0.24,79.8,0.288,2.046,LOW,0.333,0.424,0.753,STREET,0.966,CONTINENTAL_DRY,2022-05-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP008007,MC008007,C005619,WS0005,TOURING,8160,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4624,0.5014,0.0179,0.0183,1.46,0.183,176.2,0.279,2.079,MEDIUM,0.337,0.691,0.718,COVERED_PARKING,1.082,MEDITERRANEAN_HOT,2021-09-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP008008,MC008008,C005620,WS0005,COURIER,16746,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7467,0.2423,0.011,0.0,5.88,0.806,58.8,1.342,0.566,HIGH,0.107,0.913,0.458,COVERED_PARKING,1.129,MEDITERRANEAN_HOT,2022-12-20,,SYNTHETIC,1.2.0,42,1.2.0,
UP008009,MC008009,C005620,WS0005,TOURING,34584,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9286,0.0652,0.0062,0.0,5.67,0.783,127.9,1.027,0.929,HIGH,0.084,0.891,0.124,STREET,1.078,MEDITERRANEAN_HOT,2023-03-14,,SYNTHETIC,1.2.0,42,1.2.0,
UP008010,MC008010,C005621,WS0006,TOURING,2733,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4514,0.5062,0.0215,0.0209,0.43,0.053,290.3,0.31,2.013,LOW,0.392,0.426,0.659,COVERED_PARKING,1.111,CONTINENTAL_DRY,2022-09-27,,SYNTHETIC,1.2.0,42,1.2.0,
UP008011,MC008011,C005621,WS0006,SEASONAL,10021,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7787,0.2125,0.0088,0.0,4.85,0.629,45.7,1.159,0.577,MEDIUM,0.254,0.532,0.39,COVERED_PARKING,0.964,CONTINENTAL_DRY,2023-01-21,,SYNTHETIC,1.2.0,42,1.2.0,
UP008012,MC008012,C005622,WS0009,COURIER,9515,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4816,0.4794,0.0195,0.0195,1.74,0.213,127.3,0.306,2.146,MEDIUM,0.401,0.478,0.711,GARAGE,1.167,HUMID_RAINY,2022-10-10,,SYNTHETIC,1.2.0,42,1.2.0,
UP008013,MC008013,C005623,WS0003,COMMUTER,10154,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4617,0.5077,0.0214,0.0092,2.54,0.296,95.3,0.573,1.572,MEDIUM,0.519,0.473,0.685,STREET,1.062,MEDITERRANEAN_COASTAL,2022-06-22,2026-01-13,SYNTHETIC,1.2.0,42,1.2.0,
UP008014,MC008014,C005623,WS0003,COMMUTER,7915,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4836,0.4772,0.0194,0.0198,1.12,0.141,243.3,0.302,2.153,MEDIUM,0.337,0.608,0.702,COVERED_PARKING,0.933,MEDITERRANEAN_COASTAL,2022-08-19,2026-01-13,SYNTHETIC,1.2.0,42,1.2.0,
UP008015,MC008015,C005624,WS0010,SEASONAL,1200,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.2674,0.7121,0.0205,0.0,3.52,0.449,69.6,0.746,1.394,LOW,0.3,0.378,0.6,GARAGE,0.933,CONTINENTAL_COOL,2026-08-01,,SYNTHETIC,1.2.0,42,1.2.0,
UP008016,MC008016,C005624,WS0010,COURIER,1200,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9337,0.0614,0.0049,0.0,6.13,0.833,81.5,1.113,0.875,LOW,0.13,0.471,0.147,COVERED_PARKING,1.103,CONTINENTAL_COOL,2026-08-01,,SYNTHETIC,1.2.0,42,1.2.0,
UP008017,MC008017,C005625,WS0010,TOURING,5100,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4477,0.5127,0.0197,0.0199,1.05,0.131,212.9,0.319,2.118,LOW,0.35,0.357,0.624,COVERED_PARKING,1.095,CONTINENTAL_COOL,2023-11-02,2024-05-28,SYNTHETIC,1.2.0,42,1.2.0,
UP008018,MC008018,C005625,WS0010,SEASONAL,15737,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7504,0.2404,0.0092,0.0,4.95,0.642,77.7,1.183,0.559,HIGH,0.256,0.453,0.335,COVERED_PARKING,0.979,CONTINENTAL_COOL,2024-01-08,2024-05-28,SYNTHETIC,1.2.0,42,1.2.0,
UP008019,MC008019,C005626,WS0009,SEASONAL,6458,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.5231,0.4449,0.0213,0.0107,2.31,0.263,73.8,0.579,1.514,LOW,0.568,0.315,0.822,COVERED_PARKING,1.02,HUMID_RAINY,2022-08-11,,SYNTHETIC,1.2.0,42,1.2.0,
UP008020,MC008020,C005627,WS0001,COMMUTER,5498,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7755,0.2152,0.0093,0.0,5.79,0.766,22.5,1.224,0.526,LOW,0.203,0.672,0.316,STREET,0.989,TEMPERATE_HUMID,2025-11-14,,SYNTHETIC,1.2.0,42,1.2.0,
UP008021,MC008021,C005628,WS0001,OFFROAD,14599,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7775,0.2121,0.0104,0.0,5.63,0.745,54.8,1.163,0.573,HIGH,0.203,0.721,0.428,INDOOR,1.081,TEMPERATE_HUMID,2022-04-08,,SYNTHETIC,1.2.0,42,1.2.0,
UP008022,MC008022,C005629,WS0002,COMMUTER,9262,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7541,0.2372,0.0087,0.0,5.57,0.738,48.6,1.273,0.548,MEDIUM,0.197,0.581,0.447,COVERED_PARKING,0.979,CONTINENTAL_DRY,2026-03-31,,SYNTHETIC,1.2.0,42,1.2.0,
UP008023,MC008023,C005630,WS0008,WEEKEND,12002,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7498,0.2403,0.0099,0.0,5.06,0.67,49.4,1.332,0.515,MEDIUM,0.199,0.774,0.434,INDOOR,0.883,SEMI_ARID_HOT,2023-09-14,,SYNTHETIC,1.2.0,42,1.2.0,
UP008024,MC008024,C005630,WS0008,COURIER,7181,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7744,0.2169,0.0087,0.0,5.08,0.666,32.1,1.294,0.509,LOW,0.226,0.789,0.331,STREET,1.15,SEMI_ARID_HOT,2023-09-28,,SYNTHETIC,1.2.0,42,1.2.0,
UP008025,MC008025,C005631,WS0002,WEEKEND,5814,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7722,0.2181,0.0097,0.0,4.61,0.618,27.4,1.261,0.592,LOW,0.165,0.538,0.324,GARAGE,0.941,CONTINENTAL_DRY,2022-07-28,,SYNTHETIC,1.2.0,42,1.2.0,
UP008026,MC008026,C005632,WS0002,COMMUTER,1200,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7502,0.2407,0.0091,0.0,5.35,0.702,43.3,1.256,0.555,LOW,0.223,0.541,0.381,GARAGE,1.026,CONTINENTAL_DRY,2026-08-01,,SYNTHETIC,1.2.0,42,1.2.0,
UP008027,MC008027,C005633,WS0005,OFFROAD,2728,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4833,0.4756,0.0202,0.0209,1.08,0.135,168.6,0.294,2.302,LOW,0.352,0.646,0.647,INDOOR,1.21,MEDITERRANEAN_HOT,2026-03-08,,SYNTHETIC,1.2.0,42,1.2.0,
UP008028,MC008028,C005634,WS0007,COMMUTER,21517,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9418,0.0538,0.0044,0.0,6.42,0.867,71.0,1.118,0.857,HIGH,0.146,0.974,0.187,GARAGE,0.977,MEDITERRANEAN_HOT,2024-07-21,,SYNTHETIC,1.2.0,42,1.2.0,
UP008029,MC008029,C005635,WS0004,TOURING,5480,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4487,0.5183,0.0222,0.0108,4.08,0.478,32.6,0.639,1.635,LOW,0.504,0.4,0.761,COVERED_PARKING,1.001,TEMPERATE_HUMID,2022-08-09,,SYNTHETIC,1.2.0,42,1.2.0,
UP008030,MC008030,C005636,WS0005,COMMUTER,8224,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7632,0.2268,0.01,0.0,4.82,0.661,33.6,1.155,0.519,MEDIUM,0.107,0.847,0.316,COVERED_PARKING,0.929,MEDITERRANEAN_HOT,2023-05-13,,SYNTHETIC,1.2.0,42,1.2.0,
UP008031,MC008031,C005637,WS0007,COMMUTER,10889,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4664,0.4894,0.0228,0.0214,1.97,0.25,146.5,0.313,2.321,MEDIUM,0.306,0.621,0.64,STREET,0.928,MEDITERRANEAN_HOT,2021-02-15,,SYNTHETIC,1.2.0,42,1.2.0,
UP008032,MC008032,C005637,WS0007,WEEKEND,36848,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.9421,0.0528,0.0051,0.0,6.62,0.909,113.5,1.125,0.831,HIGH,0.101,0.963,0.143,GARAGE,0.933,MEDITERRANEAN_HOT,2021-05-24,,SYNTHETIC,1.2.0,42,1.2.0,
UP008033,MC008033,C005638,WS0009,COMMUTER,5877,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.778,0.2126,0.0094,0.0,5.62,0.738,39.7,1.26,0.548,LOW,0.223,0.582,0.326,GARAGE,1.047,HUMID_RAINY,2026-05-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP008034,MC008034,C005638,WS0009,WEEKEND,1434,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7625,0.229,0.0085,0.0,5.36,0.712,53.8,1.294,0.523,LOW,0.19,0.649,0.387,STREET,0.893,HUMID_RAINY,2026-07-26,,SYNTHETIC,1.2.0,42,1.2.0,
UP008035,MC008035,C005639,WS0010,COMMUTER,13019,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7621,0.2295,0.0084,0.0,5.87,0.763,48.8,1.209,0.532,MEDIUM,0.248,0.463,0.452,COVERED_PARKING,1.068,CONTINENTAL_COOL,2024-03-08,,SYNTHETIC,1.2.0,42,1.2.0,
UP008036,MC008036,C005640,WS0005,WEEKEND,4388,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.1755,0.1851,0.0113,0.6281,0.8,0.101,254.9,0.237,2.248,LOW,0.324,0.623,0.651,GARAGE,1.002,MEDITERRANEAN_HOT,2021-10-31,,SYNTHETIC,1.2.0,42,1.2.0,
UP008037,MC008037,C005640,WS0005,COURIER,11094,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.7277,0.2631,0.0092,0.0,4.88,0.664,48.7,1.272,0.554,MEDIUM,0.128,0.831,0.372,COVERED_PARKING,1.188,MEDITERRANEAN_HOT,2022-01-19,,SYNTHETIC,1.2.0,42,1.2.0,
UP008038,MC008038,C005641,WS0005,COMMUTER,2030,OBSERVED_MONTHLY_EXPOSURE_ANNUALIZED_V1_2,0.4884,0.4698,0.0227,0.0191,1.52,0.192,52.9,0.312,2.153,LOW,0.327,0.645,0.743,GARAGE,1.056,MEDITERRANEAN_HOT,2022-12-13,2023-04-25,SYNTHETIC,1.2.0,42,1.2.0,
