service_id,subtotal_before_discount,discount_rate,tax_rate,pricing_currency,cost_calculation_basis,cost_rule_version,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id,maintenance_overdue_days_pre_service,maintenance_overdue_km_pre_service,overdue_maintenance_days_at_failure,overdue_maintenance_km_at_failure,previous_failure_count,failure_hazard_score,primary_fault_component,failure_severity
SVC034289,590.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005793,MC008269,,PERIODIC,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2022-06-17 16:32:00,17690,MANUAL,VALID,0,DELIVERED,2022-06-17 16:32:00,2022-06-17 16:44:00,2022-06-17 12:06:00,Motosiklet çalışıyor ancak ciddi performans kaybı var.,,85,590.0,0.0,0.0,106.2,696.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,26.0,144.89999999999964,,,0,0.0272052,,
SVC034290,605.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005793,MC008269,APT019968,PERIODIC,ENGINE_OIL_CHANGE,19959.4,2022-12-03,7.0,APPOINTMENT,2022-12-10 13:26:00,19582,MANUAL,VALID,0,DELIVERED,2022-12-10 13:26:00,2022-12-10 11:38:00,2022-12-12 14:25:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,84,410.0,195.0,0.0,108.89999999999999,713.9,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,26.0,144.89999999999964,,,0,0.0289672,,
SVC034291,2233.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C005795,MC008272,APT019969,PERIODIC,ENGINE_OIL_CHANGE,23066.2,2022-05-03,4.0,APPOINTMENT,2022-04-01 13:15:00,23155,MANUAL,VALID,0,DELIVERED,2022-04-01 13:15:00,2022-04-01 14:31:00,2022-04-02 16:17:00,Kilometre bakımı için servise getirildi.,,148,900.0,1333.0,0.0,401.94,2634.94,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0241354,,
SVC034292,906.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C005795,MC008272,APT019970,PERIODIC,ENGINE_OIL_CHANGE,29154.6,2023-04-01,17.0,APPOINTMENT,2022-11-26 13:17:00,29481,MANUAL,VALID,0,DELIVERED,2022-11-26 13:17:00,2022-11-26 10:05:00,2022-11-26 14:16:00,Genel bakım ve kontroller talep edildi.,,141,690.0,216.0,0.0,163.07999999999998,1069.08,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,4.0,88.79999999999927,,,0,0.0263647,,
SVC034293,1536.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C005795,MC008272,APT019971,PERIODIC,ENGINE_OIL_CHANGE,42044.2,2024-08-24,21.0,APPOINTMENT,2024-07-06 13:50:00,42633,MANUAL,VALID,0,DELIVERED,2024-07-06 13:50:00,2024-07-06 13:49:00,2024-07-06 10:25:00,Periyodik bakım zamanı geldi.,,127,1240.0,296.0,0.0,307.20000000000005,1843.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,17.0,326.40000000000146,,,0,0.0358388,,
SVC034294,3927.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0010,C005795,MC008272,APT019972,PERIODIC,ENGINE_OIL_CHANGE,54676.3,2026-04-15,9.0,APPOINTMENT,2025-11-22 14:39:00,54919,CUSTOMER_REPORTED,VALID,0,DELIVERED,2025-11-25 14:39:00,2025-11-25 16:21:00,2025-11-25 09:20:00,Genel bakım ve kontroller talep edildi.,,106,2970.0,957.0,0.0,785.4000000000001,4712.4,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,21.0,588.8000000000029,,,0,0.0418355,,
SVC034295,1170.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0003,C005796,MC008273,APT019973,PERIODIC,ENGINE_OIL_CHANGE,7197.2,2024-12-28,23.0,APPOINTMENT,2024-11-04 10:13:00,7900,MANUAL,VALID,0,DELIVERED,2024-11-04 10:13:00,2024-11-04 17:27:00,2024-11-04 13:20:00,Kilometre bakımı için servise getirildi.,,88,700.0,470.0,0.0,234.0,1404.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0228009,,
SVC034296,2110.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0003,C005796,MC008273,,PERIODIC,ENGINE_OIL_CHANGE,18876.3,2026-06-13,9.0,WALK_IN,2025-12-22 15:27:00,19096,MANUAL,VALID,0,DELIVERED,2025-12-22 15:27:00,2025-12-22 12:27:00,2025-12-22 12:43:00,Periyodik bakım zamanı geldi.,,103,1040.0,1070.0,0.0,422.0,2532.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,23.0,702.8000000000002,,,0,0.0307497,,
SVC034297,474.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005798,MC008275,APT019974,PERIODIC,ENGINE_OIL_CHANGE,50478.5,2022-09-07,21.0,APPOINTMENT,2022-07-11 17:04:00,51584,MANUAL,VALID,0,DELIVERED,2022-07-11 17:04:00,2022-07-11 13:26:00,2022-07-11 13:49:00,Kilometre bakımı için servise getirildi.,,167,270.0,204.0,0.0,85.32,559.3199999999999,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0340699,,
SVC034298,868.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005798,MC008275,APT019975,PERIODIC,ENGINE_OIL_CHANGE,62199.8,2023-12-08,5.0,APPOINTMENT,2023-05-16 12:16:00,62521,MANUAL,VALID,0,DELIVERED,2023-05-16 12:16:00,2023-05-16 15:16:00,2023-05-16 15:54:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,92,520.0,348.0,0.0,156.23999999999998,1024.24,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,21.0,1105.5,,,0,0.0457228,,
SVC034299,1378.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005798,MC008275,APT019976,PERIODIC,ENGINE_OIL_CHANGE,67521.0,2024-05-16,27.0,APPOINTMENT,2023-10-10 09:39:00,68761,CUSTOMER_REPORTED,VALID,0,DELIVERED,2023-10-10 09:39:00,2023-10-10 17:40:00,2023-10-10 16:36:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,165,1030.0,348.0,0.0,275.6,1653.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,5.0,321.1999999999971,,,0,0.0434378,,
SVC034300,3066.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005798,MC008275,APT019977,REPAIR,FAULT_EVENT,79134.8,2025-05-22,,APPOINTMENT,2024-08-31 16:34:00,79400,MANUAL,VALID,0,DELIVERED,2024-08-31 16:34:00,2024-08-31 10:42:00,2024-08-31 15:21:00,Periyodik bakım zamanı geldi.,,106,1850.0,1216.0,76.08,597.984,3587.904,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,27.0,1240.0,27.0,1240.0,0,0.0530592,TRANSMISSION,LOW
SVC034301,2250.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C005799,MC008276,,PERIODIC,ENGINE_OIL_CHANGE,45797.4,2024-12-19,12.0,WALK_IN,2024-12-05 11:32:00,46157,MANUAL,VALID,0,DELIVERED,2024-12-05 11:32:00,2024-12-05 17:05:00,2024-12-05 09:53:00,Kilometre bakımı için servise getirildi.,,101,1200.0,1050.0,67.5,436.5,2619.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0258607,,
SVC034302,3810.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C005799,MC008276,,PERIODIC,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2025-12-08 13:44:00,57780,MANUAL,VALID,0,DELIVERED,2025-12-08 13:44:00,2025-12-08 13:27:00,2025-12-08 16:16:00,Kullanıcı arıza kontrolü talep etti.,,45,1010.0,2800.0,304.8,701.04,4206.24,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,12.0,359.59999999999854,,,0,0.0370599,,
SVC034303,2306.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C005799,MC008276,,PERIODIC,ENGINE_OIL_CHANGE,61932.2,2026-05-10,17.0,WALK_IN,2026-05-27 11:42:00,61822,MANUAL,VALID,0,DELIVERED,2026-05-27 11:42:00,2026-05-27 08:51:00,2026-05-27 14:23:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,94,1400.0,906.0,115.3,438.14,2628.8399999999997,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,12.0,359.59999999999854,,,0,0.0377787,,
SVC034304,3462.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C005799,MC008277,APT019978,PERIODIC,ENGINE_OIL_CHANGE,34584.3,2025-04-07,12.0,APPOINTMENT,2025-02-04 13:09:00,34823,MANUAL,VALID,0,DELIVERED,2025-02-04 13:09:00,2025-02-04 13:33:00,2025-02-04 15:15:00,Genel bakım ve kontroller talep edildi.,,144,2150.0,1312.0,103.86,671.628,4029.768,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0281103,,
SVC034305,3739.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0004,C005799,MC008277,APT019979,PERIODIC,ENGINE_OIL_CHANGE,47079.7,2026-08-05,8.0,APPOINTMENT,2026-02-19 12:10:00,47196,MANUAL,VALID,0,DELIVERED,2026-02-19 12:10:00,2026-02-19 11:22:00,2026-02-19 08:01:00,Periyodik bakım zamanı geldi.,,117,2350.0,1389.0,0.0,747.8000000000001,4486.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,12.0,238.6999999999971,,,0,0.0374769,,
SVC034306,476.0,0.05,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008278,APT019980,PERIODIC,ENGINE_OIL_CHANGE,5509.4,2022-05-22,0.0,APPOINTMENT,2021-08-19 10:40:00,5517,MANUAL,VALID,0,DELIVERED,2021-08-19 10:40:00,2021-08-19 14:45:00,2021-08-20 11:05:00,Periyodik bakım zamanı geldi.,,75,210.0,266.0,23.8,81.396,533.596,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0187789,,
SVC034307,470.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008278,,PERIODIC,ENGINE_OIL_CHANGE,8517.2,2022-08-19,0.0,WALK_IN,2022-01-17 18:00:00,8714,MANUAL,VALID,0,DELIVERED,2022-01-17 18:00:00,2022-01-17 10:44:00,2022-01-17 16:27:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,98,350.0,120.0,0.0,84.6,554.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,7.600000000000364,,,0,0.0221125,,
SVC034308,640.0,0.03,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008278,APT019981,PERIODIC,ENGINE_OIL_CHANGE,11714.0,2023-01-17,8.0,APPOINTMENT,2022-06-20 15:00:00,12000,MANUAL,VALID,0,DELIVERED,2022-06-20 15:00:00,2022-06-20 12:31:00,2022-06-20 15:58:00,Periyodik bakım zamanı geldi.,,60,520.0,120.0,19.2,111.74399999999999,732.544,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,196.79999999999927,,,0,0.0234689,,
SVC034309,1898.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008278,APT019982,PERIODIC,ENGINE_OIL_CHANGE,18365.9,2023-09-21,8.0,APPOINTMENT,2023-02-16 11:27:00,18411,MANUAL,VALID,0,DELIVERED,2023-02-16 11:27:00,2023-02-16 15:11:00,2023-02-17 13:37:00,Kilometre bakımı için servise getirildi.,,84,1190.0,708.0,0.0,341.64,2239.64,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,8.0,286.0,,,0,0.0293787,,
SVC034310,1148.0,0.03,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008278,APT019983,REPAIR,FAULT_EVENT,21411.1,2024-02-16,,APPOINTMENT,2023-06-17 13:04:00,21847,MANUAL,VALID,0,DELIVERED,2023-06-17 13:04:00,2023-06-17 12:30:00,2023-06-17 09:56:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,104,980.0,168.0,19.44,203.14079999999998,1331.7007999999998,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,8.0,45.099999999998545,8.0,45.099999999998545,0,0.0302915,TIRES_WHEELS,MEDIUM
SVC034311,2914.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008278,APT019984,PERIODIC,ENGINE_OIL_CHANGE,28281.2,2024-09-19,28.0,APPOINTMENT,2024-04-13 09:28:00,29316,MANUAL,VALID,0,DELIVERED,2024-04-13 09:28:00,2024-04-13 10:01:00,2024-04-15 18:03:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,70,1950.0,964.0,0.0,582.8000000000001,3496.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,13.0,435.90000000000146,,,1,0.035096,,
SVC034312,1744.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008278,APT019985,PERIODIC,ENGINE_OIL_CHANGE,32316.3,2025-04-13,16.0,APPOINTMENT,2024-08-06 16:57:00,32907,MANUAL,VALID,0,DELIVERED,2024-08-06 16:57:00,2024-08-06 09:53:00,2024-08-06 13:26:00,Periyodik bakım zamanı geldi.,,109,1480.0,264.0,52.32,338.336,2030.016,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,28.0,1034.7999999999993,,,1,0.0368268,,
SVC034313,2584.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008278,APT019986,PERIODIC,ENGINE_OIL_CHANGE,35907.4,2025-08-06,10.0,APPOINTMENT,2024-11-18 12:50:00,36517,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-11-18 12:50:00,2024-11-18 14:51:00,2024-11-18 17:11:00,Kilometre bakımı için servise getirildi.,,108,1320.0,1264.0,0.0,516.8000000000001,3100.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,16.0,590.7000000000007,,,1,0.0372428,,
SVC034314,2698.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008278,APT019987,PERIODIC,ENGINE_OIL_CHANGE,39516.9,2025-11-18,18.0,APPOINTMENT,2025-05-23 13:41:00,40159,MANUAL,VALID,0,DELIVERED,2025-05-23 13:41:00,2025-05-23 09:50:00,2025-05-26 11:09:00,Kilometre bakımı için servise getirildi.,,114,2370.0,328.0,0.0,539.6,3237.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,10.0,609.5999999999985,,,1,0.0440616,,
SVC034315,1894.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008278,,PERIODIC,ENGINE_OIL_CHANGE,46721.3,2026-08-25,17.0,WALK_IN,2026-01-07 17:12:00,46814,MANUAL,VALID,0,DELIVERED,2026-01-07 17:12:00,2026-01-07 13:22:00,2026-01-07 11:08:00,Kilometre bakımı için servise getirildi.,,111,1510.0,384.0,94.7,359.86,2159.16,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,18.0,642.0999999999985,,,1,0.0524251,,
SVC034316,1714.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008278,APT019988,PERIODIC,ENGINE_OIL_CHANGE,49813.9,2027-01-07,5.0,APPOINTMENT,2026-06-11 12:09:00,49981,MANUAL,VALID,0,DELIVERED,2026-06-11 12:09:00,2026-06-11 11:06:00,2026-06-11 11:44:00,Kilometre bakımı için servise getirildi.,,68,1330.0,384.0,51.42,332.516,1995.096,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,17.0,92.69999999999709,,,1,0.047892,,
SVC034317,520.0,0.03,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008279,APT019989,PERIODIC,ENGINE_OIL_CHANGE,13677.5,2021-09-15,1.0,APPOINTMENT,2021-06-07 09:15:00,14072,MANUAL,VALID,0,DELIVERED,2021-06-07 09:15:00,2021-06-07 10:55:00,2021-06-07 10:12:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,131,360.0,160.0,15.6,90.79199999999999,595.192,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0271109,,
SVC034318,370.0,0.08,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008279,APT019990,PERIODIC,ENGINE_OIL_CHANGE,19072.0,2022-06-07,5.0,APPOINTMENT,2021-09-23 15:49:00,19476,MANUAL,VALID,0,DELIVERED,2021-09-23 15:49:00,2021-09-23 09:20:00,2021-09-25 11:36:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,102,260.0,110.0,29.6,61.27199999999999,401.67199999999997,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,1.0,394.5,,,0,0.0295026,,
SVC034319,1315.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008279,APT019991,PERIODIC,ENGINE_OIL_CHANGE,24475.9,2022-09-23,0.0,APPOINTMENT,2022-01-24 10:45:00,24747,MANUAL,VALID,0,DELIVERED,2022-01-24 10:45:00,2022-01-24 15:59:00,2022-01-24 10:31:00,Periyodik bakım zamanı geldi.,,70,790.0,525.0,0.0,236.7,1551.7,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,5.0,404.0,,,0,0.0322596,,
SVC034320,4425.0,0.08,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008279,,TIRE,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2022-09-13 16:48:00,33803,ESTIMATED,ESTIMATED,1,DELIVERED,2022-09-13 16:48:00,2022-09-13 13:06:00,2022-09-13 17:58:00,Lastik kontrolü ve gerekirse değişim istendi.,,92,700.0,3725.0,354.0,732.78,4803.78,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,271.09999999999854,,,0,0.0321205,,
SVC034321,570.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008279,,PERIODIC,ENGINE_OIL_CHANGE,35044.8,2023-05-27,13.0,WALK_IN,2022-10-28 12:56:00,35551,CUSTOMER_REPORTED,VALID,0,DELIVERED,2022-10-28 12:56:00,2022-10-28 14:09:00,2022-10-29 15:31:00,Genel bakım ve kontroller talep edildi.,,133,400.0,170.0,0.0,102.6,672.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,271.09999999999854,,,0,0.0346454,,
SVC034322,960.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008279,APT019992,PERIODIC,ENGINE_OIL_CHANGE,45665.4,2024-05-03,14.0,APPOINTMENT,2023-08-30 14:10:00,46411,MANUAL,VALID,0,DELIVERED,2023-08-30 14:10:00,2023-08-30 09:47:00,2023-08-31 17:21:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,101,510.0,450.0,28.8,186.24,1117.44,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,13.0,506.1999999999971,,,0,0.0417404,,
SVC034323,1670.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008279,APT019993,PERIODIC,ENGINE_OIL_CHANGE,62840.0,2025-05-13,9.0,APPOINTMENT,2024-08-13 12:51:00,63347,MANUAL,VALID,0,DELIVERED,2024-08-13 12:51:00,2024-08-13 15:29:00,2024-08-13 09:46:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,91,1070.0,600.0,50.1,323.98,1943.88,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,14.0,745.5999999999985,,,0,0.0480849,,
SVC034324,1620.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0005,C005800,MC008279,APT019994,PERIODIC,ENGINE_OIL_CHANGE,68347.1,2025-08-13,0.0,APPOINTMENT,2024-12-16 11:32:00,68376,MANUAL,VALID,0,DELIVERED,2024-12-16 11:32:00,2024-12-16 09:18:00,2024-12-16 12:32:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,137,1020.0,600.0,81.0,307.8,1846.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,9.0,507.0,,,0,0.0480237,,
SVC034325,4230.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0003,C005801,MC008280,,PERIODIC,ENGINE_OIL_CHANGE,26324.4,2026-03-20,0.0,WALK_IN,2025-08-25 11:19:00,26396,MANUAL,VALID,0,DELIVERED,2025-08-25 11:19:00,2025-08-25 09:24:00,2025-08-25 13:52:00,Kilometre bakımı için servise getirildi.,,117,2160.0,2070.0,0.0,846.0,5076.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0513206,,
SVC034326,5406.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0003,C005801,MC008280,APT019995,PERIODIC,ENGINE_OIL_CHANGE,30145.8,2026-08-25,0.0,APPOINTMENT,2025-10-30 15:47:00,30209,MANUAL,VALID,0,DELIVERED,2025-10-30 15:47:00,2025-10-30 17:27:00,2025-10-30 10:20:00,Genel bakım ve kontroller talep edildi.,,140,3280.0,2126.0,0.0,1081.2,6487.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,71.59999999999854,,,0,0.0489105,,
SVC034327,5170.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0003,C005801,MC008280,APT019996,TIRE,GENERAL_SAFETY_INSPECTION,,,0.0,APPOINTMENT,2026-02-14 12:07:00,35313,MANUAL,VALID,0,DELIVERED,2026-02-14 12:07:00,2026-02-14 10:36:00,2026-02-16 18:04:00,Lastikte hasar veya basınç kaybı fark edildi.,,102,1420.0,3750.0,0.0,1034.0,6204.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,63.20000000000073,,,0,0.0553413,,
SVC034328,1000.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0003,C005801,MC008280,APT019997,PERIODIC,ENGINE_OIL_CHANGE,41979.8,2027-04-06,11.0,APPOINTMENT,2026-06-16 16:11:00,42528,MANUAL,VALID,0,DELIVERED,2026-06-16 16:11:00,2026-06-16 15:27:00,2026-06-16 12:56:00,Kilometre bakımı için servise getirildi.,,72,640.0,360.0,0.0,200.0,1200.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,63.20000000000073,,,0,0.0562872,,
SVC034329,500.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005802,MC008281,,PERIODIC,ENGINE_OIL_CHANGE,5633.9,2023-04-10,0.0,WALK_IN,2022-11-24 14:17:00,5639,MANUAL,VALID,0,DELIVERED,2022-11-24 14:17:00,2022-11-24 14:38:00,2022-11-24 12:59:00,Kilometre bakımı için servise getirildi.,,113,360.0,140.0,0.0,90.0,590.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0140248,,
