motorcycle_id,customer_id,workshop_id,model_id,brand,model_name,category,powertrain_type,production_year,production_year_basis,first_registration_date,ownership_start_date,initial_mileage_km,initial_mileage_basis,observation_start_date,observation_end_date,vin_synthetic,plate_synthetic,is_active,data_origin,generator_version,random_seed,model_assignment_basis,notes,brand_risk_residual,model_risk_residual,chronic_risk_tier,warranty_months,warranty_km_limit
MC009749,C006832,WS0009,CFMOTO_250NK,CFMOTO,250NK,NAKED,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-07-10,2021-07-15,265,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-09-29,,RBSYN36A3B6C119A5,SYN-55-009749,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98988,1.00114,NORMAL,30,40000
MC009750,C006833,WS0008,KUBA_CG50_PRO,Kuba,CG50 Pro,CUB,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-02-21,2020-05-09,4050,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-07-08,,RBSYNFA4C87BB9D49,SYN-27-009750,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98564,0.95003,NORMAL,24,50000
MC009751,C006833,WS0008,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2016,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2016-01-31,2019-10-21,25890,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-08-07,,RBSYN93DD1C67E4F6,SYN-27-009751,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,LOW,24,50000
MC009752,C006834,WS0003,HONDA_SH125I,Honda,SH125i,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-12-01,2025-08-04,9780,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-11-26,,RBSYN9A68D38ADF33,SYN-35-009752,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,0.96394,LOW,30,50000
MC009753,C006835,WS0010,HONDA_CB125F,Honda,CB125F,NAKED,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-06-05,2019-11-16,15020,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-07-10,,RBSYN5AD423583226,SYN-26-009753,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,0.97829,NORMAL,24,30000
MC009754,C006836,WS0007,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-02-26,2023-07-06,89070,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-12-26,,RBSYN1F28B663853E,SYN-01-009754,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,ELEVATED,24,50000
MC009755,C006837,WS0007,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-09-15,2023-09-18,19690,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-05-09,,RBSYNEE25F6D72F91,SYN-01-009755,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,LOW,24,30000
MC009756,C006837,WS0007,MONDIAL_50_UAG,Mondial,50 UAG,CUB,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-07-07,2024-01-07,16950,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-07-10,,RBSYNFF2B5ABC9E62,SYN-01-009756,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.05773,NORMAL,24,40000
MC009757,C006838,WS0006,KYMCO_XTOWN_CT250,KYMCO,X-Town CT 250,BIG_SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-08-17,2020-11-24,5210,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-03-20,,RBSYNCD797009F377,SYN-42-009757,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.01097,0.94266,NORMAL,36,50000
MC009758,C006839,WS0006,MONDIAL_50_UAG,Mondial,50 UAG,CUB,ICE,2026,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2026-02-15,2026-04-14,1940,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-07-22,2026-08-25,RBSYNE9A7B28D9D84,SYN-42-009758,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.05773,NORMAL,24,40000
MC009759,C006839,WS0006,HONDA_ACTIVA125,Honda,Activa 125,SCOOTER,ICE,2026,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2026-02-05,2026-04-23,6080,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-08-01,2026-08-25,RBSYN7720FCCB3A06,SYN-42-009759,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0482,NORMAL,36,30000
MC009760,C006840,WS0005,HONDA_SH125I,Honda,SH125i,SCOOTER,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-01-26,2023-01-03,18060,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-08-22,,RBSYN5B348F8997BC,SYN-07-009760,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,0.96394,NORMAL,30,50000
MC009761,C006841,WS0006,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2025,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2025-07-21,2025-10-01,1054,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-10-23,,RBSYNFFD45EFF4B53,SYN-42-009761,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC009762,C006842,WS0006,SYM_JETX125,SYM,Jet X 125 TCS ABS,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-11-07,2021-08-17,20170,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-02-27,,RBSYN3DB1E88E247F,SYN-42-009762,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00788,1.0578,NORMAL,30,30000
MC009763,C006842,WS0006,CFMOTO_250DUAL,CFMOTO,250 DUAL,ADVENTURE,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-03-03,2023-04-16,911,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-04-18,,RBSYN038752C66D0C,SYN-42-009763,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98988,1.04277,NORMAL,30,40000
MC009764,C006843,WS0006,SYM_JETX125,SYM,Jet X 125 TCS ABS,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-06-13,2019-11-07,60540,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-07-16,,RBSYN5AA200446F24,SYN-42-009764,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00788,1.0578,NORMAL,30,30000
MC009765,C006843,WS0006,HONDA_FORZA250,Honda,Forza 250,BIG_SCOOTER,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-07-27,2022-09-10,704,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-10-01,,RBSYN2DFCE0BD84F8,SYN-42-009765,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0545,NORMAL,24,40000
MC009766,C006844,WS0001,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-01-11,2023-02-19,730,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-03-19,,RBSYNDD395E1E32EF,SYN-34-009766,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC009767,C006845,WS0008,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2025,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2025-09-15,2026-01-24,1710,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-02-19,2026-05-29,RBSYN789E3F5E50C3,SYN-27-009767,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,LOW,24,30000
MC009768,C006845,WS0008,HONDA_ACTIVA125,Honda,Activa 125,SCOOTER,ICE,2026,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2026-04-25,2026-05-10,560,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-05-13,2026-05-29,RBSYN061FBF213DA0,SYN-27-009768,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0482,NORMAL,36,30000
MC009769,C006846,WS0004,HONDA_ACTIVA125,Honda,Activa 125,SCOOTER,ICE,2018,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2018-04-10,2020-01-20,37450,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-12-18,2025-12-24,RBSYN9B17BD677721,SYN-16-009769,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0482,NORMAL,36,30000
MC009770,C006846,WS0004,HONDA_CB125F,Honda,CB125F,NAKED,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-11-27,2023-09-14,16260,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-02-18,2025-12-24,RBSYNF1C7088398B2,SYN-16-009770,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,0.97829,NORMAL,24,30000
MC009771,C006847,WS0005,CFMOTO_250SR,CFMOTO,250SR,SUPERSPORT,ICE,2017,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2017-01-18,2022-09-29,42640,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-12-16,,RBSYN18AD8F5C5CF9,SYN-07-009771,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98988,1.0568,LOW,36,30000
MC009772,C006847,WS0005,RKS_NEW_LIGHT_PRO,RKS,New Light Pro,CUB,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-09-19,2022-11-21,652,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-01-06,,RBSYN9755F52FCC11,SYN-07-009772,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.99105,0.96609,NORMAL,36,40000
MC009773,C006848,WS0004,CFMOTO_250NK,CFMOTO,250NK,NAKED,ICE,2026,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2026-02-20,2026-06-21,1520,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2026-07-09,,RBSYNA8A3B5DB1C9B,SYN-16-009773,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98988,1.00114,LOW,30,40000
MC009774,C006849,WS0009,HONDA_DIO110,Honda,Dio 110,SCOOTER,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-03-21,2023-07-03,18330,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-01-14,,RBSYN7847FBBC9437,SYN-55-009774,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.05796,LOW,30,40000
MC009775,C006850,WS0007,SYM_JETX125,SYM,Jet X 125 TCS ABS,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-11-13,2021-12-27,81430,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-11-29,,RBSYNB516D8FF2410,SYN-01-009775,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00788,1.0578,NORMAL,30,30000
MC009776,C006851,WS0009,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2024,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2024-11-01,2025-01-04,8790,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-05-04,2026-02-10,RBSYN21CB47A56578,SYN-55-009776,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,NORMAL,24,30000
MC009777,C006852,WS0003,BAJAJ_NS200,Bajaj,Pulsar NS200 UG2,NAKED,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-02-14,2023-07-06,13700,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-10-25,,RBSYN383586A58451,SYN-35-009777,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.99955,0.9711,NORMAL,24,40000
MC009778,C006852,WS0003,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2018,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2018-07-07,2020-12-02,28880,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-11-01,,RBSYN0701CCA20FD1,SYN-35-009778,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC009779,C006852,WS0003,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2018,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2018-04-01,2019-05-17,41460,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-01-23,,RBSYN5EED3F6314D2,SYN-35-009779,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,LOW,24,50000
MC009780,C006853,WS0005,HONDA_DIO110,Honda,Dio 110,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-01-29,2025-09-05,28520,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-11-30,,RBSYN976D1ABD1FF5,SYN-07-009780,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.05796,NORMAL,30,40000
MC009781,C006854,WS0008,KUBA_BLUEBERRY50,Kuba,Blueberry 50,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-02-16,2023-08-08,4080,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-04-02,,RBSYN081B82BD40F6,SYN-27-009781,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98564,1.04181,NORMAL,24,40000
MC009782,C006855,WS0007,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-07-31,2020-07-04,28810,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-07-31,,RBSYNBC4990E158E6,SYN-01-009782,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,NORMAL,36,40000
MC009783,C006856,WS0002,YAMAHA_XSR125,Yamaha,XSR125,NAKED,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-01-23,2021-02-23,5010,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-06-03,,RBSYN10F8A9659A6E,SYN-06-009783,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,1.01119,LOW,30,50000
MC009784,C006857,WS0007,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-11-07,2023-11-01,50320,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-12-11,2025-01-05,RBSYN40B5671BD92D,SYN-01-009784,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC009785,C006858,WS0001,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2018,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2018-05-24,2019-07-18,40330,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-01-21,,RBSYN5447E656E4BF,SYN-34-009785,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,NORMAL,24,30000
MC009786,C006859,WS0009,MONDIAL_EXON50,Mondial,Exon 50,SCOOTER,ICE,2023,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2023-08-13,2024-03-27,20200,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-10-30,,RBSYN7AF336CC9FEA,SYN-55-009786,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,1.01991,ELEVATED,24,40000
MC009787,C006860,WS0006,KTM_390_DUKE,KTM,390 Duke,NAKED,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-12-07,2022-04-07,1220,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-05-24,2023-09-19,RBSYNDCCF4A2BD5C9,SYN-42-009787,0,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00712,0.97659,LOW,36,40000
MC009788,C006861,WS0010,YAMAHA_XMAX250,Yamaha,XMAX 250,BIG_SCOOTER,ICE,2017,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2017-07-20,2018-04-03,24100,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-06-18,,RBSYN9754B4B8CAF9,SYN-26-009788,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,0.97849,NORMAL,36,40000
MC009789,C006862,WS0002,YAMAHA_NMAX125,Yamaha,NMAX 125,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-12-22,2022-12-31,83960,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-11-28,,RBSYND381066D274C,SYN-06-009789,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,0.98342,NORMAL,30,30000
MC009790,C006863,WS0009,HONDA_FORZA250,Honda,Forza 250,BIG_SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-01-16,2021-06-29,41950,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-01-31,,RBSYN9B51D38E85D9,SYN-55-009790,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0545,NORMAL,24,40000
MC009791,C006864,WS0010,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-10-25,2021-07-10,14830,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-01-11,,RBSYNB5AEDAF8C3FF,SYN-26-009791,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC009792,C006865,WS0008,YAMAHA_XMAX250,Yamaha,XMAX 250,BIG_SCOOTER,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-06-29,2021-07-20,1084,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-10-03,,RBSYNA4AB7C031D9C,SYN-27-009792,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00172,0.97849,LOW,36,40000
MC009793,C006865,WS0008,TVS_JUPITER125,TVS,Jupiter 125,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-08-20,2020-11-19,15560,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-11-07,,RBSYN6CCD395E7A01,SYN-27-009793,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00152,1.00334,NORMAL,36,40000
MC009794,C006865,WS0008,SYM_JETX125,SYM,Jet X 125 TCS ABS,SCOOTER,ICE,2020,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2020-12-04,2021-10-23,19240,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2021-10-24,,RBSYN0B8CCF686DC2,SYN-27-009794,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00788,1.0578,NORMAL,30,30000
MC009795,C006866,WS0001,HONDA_SH125I,Honda,SH125i,SCOOTER,ICE,2024,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2024-02-27,2024-05-23,768,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-05-28,,RBSYN513193C6BEBE,SYN-34-009795,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,0.96394,NORMAL,30,50000
MC009796,C006866,WS0001,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-01-15,2024-01-01,128290,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-05-30,,RBSYN97F21B61A4F9,SYN-34-009796,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC009797,C006867,WS0006,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-08-11,2023-02-09,7250,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2023-12-30,,RBSYN95C6B8E36854,SYN-42-009797,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,ELEVATED,24,30000
MC009798,C006867,WS0006,HONDA_FORZA250,Honda,Forza 250,BIG_SCOOTER,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-01-16,2022-08-24,40320,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2024-03-16,,RBSYN5F8553E2CB73,SYN-42-009798,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.0545,LOW,24,40000
MC009799,C006868,WS0006,MONDIAL_WING50I,Mondial,Wing 50i,SCOOTER,ICE,2024,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2024-08-14,2025-03-17,5650,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-08-01,,RBSYN407F1F584397,SYN-42-009799,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00797,0.94044,NORMAL,24,50000
MC009800,C006868,WS0006,KUBA_CG50_PRO,Kuba,CG50 Pro,CUB,ICE,2018,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2018-12-23,2020-03-07,121890,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2025-08-20,,RBSYN1F77954ECC69,SYN-42-009800,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98564,0.95003,LOW,24,50000
MC009801,C006869,WS0010,KUBA_CG50_PRO,Kuba,CG50 Pro,CUB,ICE,2019,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2019-11-07,2022-04-02,25630,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-07-02,,RBSYN49BAD42C87FB,SYN-26-009801,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98564,0.95003,NORMAL,24,50000
MC009802,C006869,WS0010,KUBA_CG50_PRO,Kuba,CG50 Pro,CUB,ICE,2021,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2021-03-29,2022-05-26,46140,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-09-06,,RBSYNEBAEA4E1054E,SYN-26-009802,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,0.98564,0.95003,NORMAL,24,50000
MC009803,C006870,WS0002,HONDA_PCX125,Honda,PCX125,SCOOTER,ICE,2022,V1_1_SIMULATION_MODEL_RANGE_VALIDATED,2022-04-22,2022-08-27,5580,AGE_CUSTOMER_TYPE_CATEGORY_PRIOR,2022-10-28,,RBSYN4E98C5ACC4A8,SYN-06-009803,1,SYNTHETIC,1.3.0,42,MARKET_WEIGHT_X_CUSTOMER_TYPE_X_WORKSHOP_SPECIALIZATION,,1.00217,1.02866,NORMAL,24,30000
